ticker,earnings_date,eps_estimate,reported_eps,eps_surprise_pct,is_confirmed
AVBP,2024-11-14,-1.07,-0.61,42.83,True
AVBP,2024-08-14,-0.59,-0.65,-10.47,True
AVBP,2024-05-08,-1.3,-0.7,46.0,True
AVBP,2024-03-28,-0.65,-30.76,-4632.31,True
AVBH,2026-07-27,0.83,,,False
AVBH,2026-04-27,0.8,0.84,4.67,True
AVBH,2026-01-29,0.76,0.65,-13.91,True
AVBH,2025-10-23,0.76,0.72,-4.64,True
AVBH,2025-08-25,0.75,0.75,,True
AVBH,2025-04-22,0.62,0.71,15.45,True
AVBH,2025-01-27,0.63,0.84,34.04,True
AVBH,2024-10-20,0.65,0.77,19.38,True
AVBH,2024-07-22,0.65,0.46,-29.23,True
AVBH,2024-04-17,0.64,0.69,7.25,True
AVBH,2024-01-22,0.59,0.65,10.17,True
AVBH,2023-10-23,0.68,0.72,5.88,True
AVBH,2023-07-19,0.67,0.63,-6.44,True
AVBH,2023-04-24,0.79,0.93,17.72,True
AVBH,2023-01-30,0.91,1.13,24.86,True
AVBH,2022-10-19,0.82,0.95,16.56,True
AVBH,2022-07-20,0.6,0.76,26.67,True
AVBH,2022-04-20,0.64,0.71,10.94,True
AVBH,2022-01-31,0.62,0.38,-39.48,True
AVBC,2026-04-23,0.3,0.32,6.67,True
AVBC,2026-01-29,0.3,0.3,-1.4,True
AVD,2026-05-06,-0.06,,,False
AVD,2025-11-10,-0.08,-0.43,-437.5,True
AVD,2025-07-31,-0.11,-0.03,72.73,True
AVD,2025-06-06,-0.07,-0.3,-328.57,True
AVD,2025-05-29,0.2,-3.22,-1710.0,True
AVD,2024-11-11,-0.09,-0.92,-868.42,True
AVD,2024-08-08,-0.04,-0.42,-833.33,True
AVD,2024-05-09,0.17,0.08,-55.24,True
AVD,2024-03-14,0.29,0.27,-7.83,True
AVD,2023-11-09,0.14,-0.01,-107.14,True
AVD,2023-08-08,0.36,-0.04,-111.11,True
AVD,2023-05-09,0.29,0.08,-70.83,True
AVD,2023-03-13,0.08,0.14,75.0,True
AVD,2022-11-08,0.31,0.23,-25.81,True
AVD,2022-08-08,0.21,0.23,9.52,True
AVD,2022-05-04,0.2,0.33,65.0,True
AVD,2022-03-08,0.24,0.27,14.18,True
AVD,2021-11-08,0.17,0.17,1.06,True
AVD,2021-08-09,0.1,0.17,70.0,True
AVD,2021-05-06,0.01,0.1,900.0,True
AVD,2021-03-11,0.22,0.4,79.77,True
AVD,2020-11-09,0.12,0.1,-13.04,True
AVD,2020-08-06,0.11,0.13,18.18,True
AVD,2020-05-11,0.01,0.02,199.85,True
AVD,2020-03-09,0.11,0.12,9.09,True
AVIR,2026-05-12,-0.56,,,False
AVIR,2026-03-05,-0.48,-0.57,-17.53,True
AVIR,2025-11-12,-0.41,-0.53,-27.71,True
AVIR,2025-08-07,-0.41,-0.44,-6.02,True
AVIR,2025-05-12,-0.41,-0.4,2.61,True
AVIR,2025-03-06,-0.29,-0.4,-38.11,True
AVIR,2024-11-07,-0.43,-0.37,13.02,True
AVIR,2024-08-07,-0.77,-0.48,37.35,True
AVIR,2024-05-14,-0.61,-0.75,-23.81,True
AVIR,2024-02-28,-0.5,-0.47,5.37,True
AVIR,2023-11-08,-0.46,-0.4,13.5,True
AVIR,2023-08-08,-0.47,-0.34,27.64,True
AVIR,2023-05-08,-0.48,-0.43,9.94,True
AVIR,2023-02-28,-0.45,-0.41,9.03,True
AVIR,2022-11-07,-0.44,-0.1,77.43,True
AVIR,2022-08-08,-0.49,-0.38,22.71,True
AVIR,2022-05-10,-0.56,-0.51,8.15,True
AVIR,2022-02-28,0.52,1.32,153.92,True
AVIR,2021-11-11,-0.05,-0.34,-547.25,True
AVIR,2021-08-12,,0.02,346.43,True
AVIR,2021-05-13,-0.05,0.34,727.19,True
AVIR,2021-03-30,0.25,2.62,960.73,True
AVIR,2020-12-10,-1.81,-1.74,3.87,True
AVNT,2026-05-07,0.81,,,False
AVNT,2026-02-12,0.47,0.18,-61.7,True
AVNT,2025-11-05,0.69,0.7,1.47,True
AVNT,2025-08-01,0.56,0.57,1.79,True
AVNT,2025-05-06,0.76,0.76,0.48,True
AVNT,2025-02-13,0.48,0.49,1.59,True
AVNT,2024-10-31,0.63,0.65,3.91,True
AVNT,2024-08-06,0.72,0.76,5.98,True
AVNT,2024-05-07,0.68,0.76,11.22,True
AVNT,2024-02-14,0.47,0.52,9.68,True
AVNT,2023-11-02,0.57,0.57,0.66,True
AVNT,2023-07-27,0.6,0.63,4.25,True
AVNT,2023-05-03,0.55,0.63,13.95,True
AVNT,2023-02-15,0.24,0.39,62.82,True
AVNT,2022-11-02,0.61,0.59,-2.83,True
AVNT,2022-07-26,0.92,0.98,6.68,True
AVNT,2022-04-20,0.95,0.99,3.93,True
AVNT,2022-02-08,0.55,0.58,5.0,True
AVNT,2021-10-28,0.68,0.7,2.63,True
AVNT,2021-07-30,0.81,0.87,7.78,True
AVNT,2021-04-30,0.72,0.89,24.07,True
AVNT,2021-02-09,0.47,0.52,9.74,True
AVNT,2020-11-03,0.46,0.54,18.09,True
AVNT,2020-07-22,0.27,0.28,2.86,True
AVNT,2020-04-21,0.44,0.48,8.78,True
AVNS,2026-08-10,0.16,,,False
AVNS,2026-05-05,0.14,0.22,57.14,True
AVNS,2026-02-24,0.25,0.29,16.0,True
AVNS,2025-11-05,0.12,0.22,83.33,True
AVNS,2025-08-05,0.15,0.17,13.33,True
AVNS,2025-05-06,0.18,0.26,44.44,True
AVNS,2025-02-26,0.4,0.43,8.4,True
AVNS,2024-10-30,0.35,0.36,1.89,True
AVNS,2024-07-31,0.29,0.34,18.6,True
AVNS,2024-05-02,0.21,0.19,-10.94,True
AVNS,2024-02-20,0.37,0.32,-12.73,True
AVNS,2023-11-01,0.28,0.3,7.14,True
AVNS,2023-08-09,0.32,0.24,-25.77,True
AVNS,2023-05-03,0.28,0.27,-1.82,True
AVNS,2023-02-21,0.49,0.6,22.45,True
AVNS,2022-11-02,0.35,0.38,7.8,True
AVNS,2022-08-09,0.38,0.41,7.33,True
AVNS,2022-05-04,0.26,0.26,,True
AVNS,2022-02-23,0.4,0.46,14.43,True
AVNS,2021-11-02,0.29,0.25,-14.29,True
AVNS,2021-08-03,0.23,0.21,-10.0,True
AVNS,2021-05-07,0.18,0.23,28.97,True
AVNS,2021-02-18,0.22,0.28,28.44,True
AVNS,2020-11-03,0.1,0.21,110.0,True
AVNS,2020-08-04,-0.1,0.13,230.0,True
AVGO,2026-06-03,2.39,,,False
AVGO,2026-03-04,2.02,2.05,1.32,True
AVGO,2025-12-11,1.12,1.74,55.45,True
AVGO,2025-09-04,1.66,1.69,1.6,True
AVGO,2025-06-05,1.57,1.58,0.59,True
AVGO,2025-03-06,1.51,1.6,6.11,True
AVGO,2024-12-12,1.39,1.42,2.04,True
AVGO,2024-09-05,1.21,1.24,2.79,True
AVGO,2024-06-12,1.08,1.1,1.08,True
AVGO,2024-03-07,1.04,1.1,5.44,True
AVGO,2023-12-07,1.1,1.11,0.94,True
AVGO,2023-08-31,1.04,1.05,1.03,True
AVGO,2023-06-01,1.01,1.03,1.75,True
AVGO,2023-03-02,1.02,1.03,1.65,True
AVGO,2022-12-08,1.03,1.05,1.64,True
AVGO,2022-09-01,0.95,0.97,1.92,True
AVGO,2022-05-26,0.87,0.91,4.05,True
AVGO,2022-03-03,0.81,0.84,3.01,True
AVGO,2021-12-09,0.78,0.78,0.51,True
AVGO,2021-09-02,0.69,0.7,0.72,True
AVGO,2021-06-03,0.65,0.66,2.47,True
AVGO,2021-03-04,0.66,0.66,0.58,True
AVGO,2020-12-10,0.62,0.64,2.42,True
AVGO,2020-09-03,0.52,0.54,4.0,True
AVGO,2020-06-04,0.51,0.51,0.03,True
AVPT,2026-05-07,0.08,,,False
AVPT,2026-02-26,0.09,0.1,13.51,True
AVPT,2025-11-06,0.02,0.06,157.18,True
AVPT,2025-08-07,0.06,0.03,-42.46,True
AVPT,2025-05-08,0.05,0.05,-13.52,True
AVPT,2025-02-27,0.05,-0.05,-188.82,True
AVPT,2024-11-07,0.05,0.06,16.85,True
AVPT,2024-08-08,0.02,-0.01,-151.71,True
AVPT,2024-05-09,0.01,0.04,263.1,True
AVPT,2024-02-29,0.04,0.07,90.56,True
AVPT,2023-11-09,0.03,0.03,-0.99,True
AVPT,2023-08-09,0.01,-0.02,-257.64,True
AVPT,2023-05-10,-0.01,-0.01,10.18,True
AVPT,2023-03-09,0.01,-0.01,-213.87,True
AVPT,2022-11-10,0.01,0.01,52.0,True
AVPT,2022-08-11,-0.01,0.01,156.56,True
AVPT,2022-05-12,-0.03,-0.02,52.01,True
AVPT,2022-03-17,,0.01,408.98,True
AVPT,2021-11-15,0.01,0.06,428.33,True
AVPT,2021-08-10,-0.03,0.24,958.4,True
AVO,2026-06-04,0.06,,,False
AVO,2026-03-12,0.07,0.1,36.37,True
AVO,2025-12-18,0.23,0.31,34.78,True
AVO,2025-09-08,0.14,0.26,79.31,True
AVO,2025-06-05,0.06,0.12,118.18,True
AVO,2025-03-10,0.03,0.1,300.0,True
AVO,2024-12-19,0.08,0.28,250.0,True
AVO,2024-09-09,0.03,0.23,820.0,True
AVO,2024-06-06,-0.01,0.14,1150.26,True
AVO,2024-03-11,-0.06,0.09,238.46,True
AVO,2023-12-21,0.1,0.11,10.0,True
AVO,2023-09-11,0.23,0.15,-33.89,True
AVO,2023-06-08,-0.01,0.01,172.25,True
AVO,2023-03-09,-0.01,-0.07,-734.33,True
AVO,2022-12-22,0.36,0.13,-63.45,True
AVO,2022-09-08,0.31,0.27,-11.93,True
AVO,2022-06-08,,0.04,2539.02,True
AVO,2022-03-10,0.06,-0.17,-395.55,True
AVO,2021-12-22,0.3,0.24,-20.37,True
AVO,2021-09-13,0.31,0.27,-11.55,True
AVO,2021-06-10,0.11,0.12,11.48,True
AVO,2021-03-10,0.07,0.11,48.23,True
AVO,2021-01-19,0.24,0.31,31.44,True
AVNW,2026-09-09,0.99,,,False
AVNW,2026-05-04,0.44,0.06,-86.42,True
AVNW,2026-02-03,0.5,0.54,8.0,True
AVNW,2025-11-04,0.28,0.43,50.88,True
AVNW,2025-09-10,0.36,0.4,11.11,True
AVNW,2025-05-06,0.28,0.88,209.86,True
AVNW,2025-02-04,0.06,0.82,1346.97,True
AVNW,2024-11-05,-0.03,-0.87,-3007.14,True
AVNW,2024-10-04,0.7,0.72,3.6,True
AVNW,2024-05-01,0.51,0.73,43.61,True
AVNW,2024-02-06,0.72,0.97,34.72,True
AVNW,2023-11-01,0.77,0.87,12.74,True
AVNW,2023-08-23,0.86,0.87,0.77,True
AVNW,2023-05-03,0.76,0.75,-1.83,True
AVNW,2023-02-01,0.79,0.94,18.69,True
AVNW,2022-11-02,0.71,0.75,5.34,True
AVNW,2022-08-23,0.68,0.67,-0.74,True
AVNW,2022-05-04,0.56,0.67,20.72,True
AVNW,2022-02-02,0.61,0.71,16.39,True
AVNW,2021-11-03,0.52,0.67,28.85,True
AVNW,2021-08-25,0.42,0.45,7.14,True
AVNW,2021-05-05,0.37,0.49,33.33,True
AVNW,2021-02-03,0.36,0.74,104.14,True
AVNW,2020-11-05,0.29,0.62,111.97,True
AVNW,2020-08-27,0.14,0.38,177.78,True
AVT,2026-08-05,1.77,,,False
AVT,2026-04-29,1.32,1.48,12.33,True
AVT,2026-01-28,0.95,1.05,10.24,True
AVT,2025-10-29,0.81,0.84,4.02,True
AVT,2025-08-06,0.72,0.81,12.5,True
AVT,2025-04-30,0.71,0.84,17.65,True
AVT,2025-01-29,0.88,0.87,-1.14,True
AVT,2024-10-30,0.85,0.92,7.87,True
AVT,2024-08-08,0.97,1.22,25.59,True
AVT,2024-05-01,1.13,1.1,-2.78,True
AVT,2024-01-31,1.4,1.4,,True
AVT,2023-11-01,1.51,1.61,6.68,True
AVT,2023-08-16,1.65,2.06,24.99,True
AVT,2023-05-03,1.79,2.0,11.6,True
AVT,2023-02-01,1.86,2.0,7.8,True
AVT,2022-10-26,1.91,2.0,4.67,True
AVT,2022-08-10,1.99,2.07,4.08,True
AVT,2022-04-27,1.54,2.15,40.06,True
AVT,2022-01-26,1.27,1.51,18.7,True
AVT,2021-10-28,1.09,1.22,11.86,True
AVT,2021-08-11,0.84,1.12,33.87,True
AVT,2021-04-28,0.56,0.74,31.59,True
AVT,2021-01-27,0.39,0.48,23.18,True
AVT,2020-10-28,0.12,0.36,188.58,True
AVT,2020-08-06,0.03,0.64,2437.67,True
AVXL,2026-05-11,-0.07,,,False
AVXL,2026-02-09,-0.11,-0.06,45.45,True
AVXL,2025-11-25,-0.15,-0.11,26.67,True
AVXL,2025-08-12,-0.14,-0.16,-10.34,True
AVXL,2025-05-13,-0.15,-0.13,13.33,True
AVXL,2025-02-12,-0.17,-0.14,17.65,True
AVXL,2024-12-23,-0.17,-0.14,17.65,True
AVXL,2024-08-06,-0.18,-0.14,22.22,True
AVXL,2024-05-09,-0.13,-0.13,,True
AVXL,2024-02-07,-0.15,-0.11,26.67,True
AVXL,2023-11-27,-0.15,-0.12,20.0,True
AVXL,2023-08-08,-0.17,-0.14,17.65,True
AVXL,2023-05-09,-0.18,-0.17,5.56,True
AVXL,2023-02-07,-0.2,-0.17,15.0,True
AVXL,2022-11-28,-0.16,-0.18,-9.09,True
AVXL,2022-08-09,-0.16,-0.16,2.04,True
AVXL,2022-05-10,-0.17,-0.14,17.65,True
AVXL,2022-02-09,-0.16,-0.14,12.5,True
AVXL,2021-11-24,-0.14,-0.15,-4.65,True
AVXL,2021-08-12,-0.14,-0.14,,True
AVXL,2021-05-13,-0.15,-0.12,20.0,True
AVXL,2021-02-11,-0.12,-0.12,,True
AVXL,2020-12-28,-0.13,-0.1,23.08,True
AVXL,2020-08-06,-0.13,-0.11,18.52,True
AVXL,2020-05-07,-0.16,-0.12,23.41,True
AVTX,2026-03-23,-1.49,-0.37,75.25,True
AVTX,2025-11-06,-1.64,-2.19,-33.7,True
AVTX,2025-08-07,-1.4,-1.92,-37.0,True
AVTX,2025-05-12,-1.6,-1.25,22.12,True
AVTX,2025-03-20,1.67,-2.74,-264.56,True
AVTX,2024-11-07,-1.19,0.98,182.35,True
AVTX,2024-08-12,-6.7,4.21,162.84,True
AVTX,2024-05-13,-1.18,-141.0,-11849.15,True
AVTX,2024-03-29,-4.8,-113.04,-2255.02,True
AVTX,2023-11-09,-264.0,-26.4,90.0,True
AVTX,2023-08-03,-168.0,-141.6,15.71,True
AVTX,2023-05-04,-232.8,-204.0,12.37,True
AVTX,2023-03-29,-156.0,-249.6,-60.0,True
AVTX,2022-11-07,-315.2,81.6,125.89,True
AVTX,2022-08-04,-424.8,-331.2,22.03,True
AVTX,2022-05-05,-288.0,-576.0,-100.0,True
AVTX,2022-03-02,-439.2,-460.8,-4.92,True
AVTX,2021-11-09,-518.4,-489.6,5.56,True
AVTX,2021-08-02,-508.8,-518.4,-1.89,True
AVTX,2021-05-13,-662.39,-921.59,-39.13,True
AVTX,2021-03-08,-432.0,-489.6,-13.33,True
AVTX,2020-11-09,-273.6,-460.8,-68.42,True
AVTX,2020-08-06,-302.4,-472.89,-56.38,True
AVTX,2020-05-07,-355.2,-247.39,30.35,True
AVTX,2020-03-11,-374.4,-311.79,16.72,True
AVTR,2026-07-31,0.19,,,False
AVTR,2026-04-29,0.16,0.17,8.18,True
AVTR,2026-02-11,0.12,0.08,-31.58,True
AVTR,2025-10-29,0.23,0.22,-2.28,True
AVTR,2025-08-01,0.25,0.24,-2.87,True
AVTR,2025-04-25,0.23,0.23,-0.67,True
AVTR,2025-02-07,0.26,0.27,4.55,True
AVTR,2024-10-25,0.25,0.26,2.14,True
AVTR,2024-07-26,0.23,0.25,7.68,True
AVTR,2024-04-26,0.2,0.22,9.56,True
AVTR,2024-02-14,0.22,0.25,12.07,True
AVTR,2023-10-27,0.25,0.25,-0.3,True
AVTR,2023-07-28,0.29,0.28,-4.41,True
AVTR,2023-04-28,0.29,0.29,1.59,True
AVTR,2023-02-03,0.3,0.32,5.95,True
AVTR,2022-10-28,0.33,0.34,2.98,True
AVTR,2022-07-28,0.38,0.37,-1.46,True
AVTR,2022-04-28,0.36,0.38,7.02,True
AVTR,2022-02-03,0.33,0.36,7.82,True
AVTR,2021-10-28,0.32,0.35,9.57,True
AVTR,2021-07-29,0.31,0.35,13.46,True
AVTR,2021-04-28,0.28,0.35,25.89,True
AVTR,2021-02-03,0.26,0.29,12.52,True
AVTR,2020-10-27,0.21,0.24,14.04,True
AVTR,2020-07-29,0.14,0.19,33.77,True
AVY,2026-07-21,2.47,,,False
AVY,2026-04-28,2.43,2.47,1.81,True
AVY,2026-02-04,2.39,2.45,2.65,True
AVY,2025-10-22,2.33,2.37,1.91,True
AVY,2025-07-22,2.39,2.42,1.07,True
AVY,2025-04-23,2.32,2.3,-0.66,True
AVY,2025-01-30,2.41,2.38,-1.33,True
AVY,2024-10-23,2.34,2.33,-0.42,True
AVY,2024-07-23,2.26,2.42,6.91,True
AVY,2024-04-24,2.15,2.29,6.49,True
AVY,2024-01-31,2.16,2.16,-0.2,True
AVY,2023-10-25,2.1,2.1,0.01,True
AVY,2023-07-25,2.08,1.92,-7.68,True
AVY,2023-04-26,1.65,1.7,3.15,True
AVY,2023-02-02,2.02,1.65,-18.5,True
AVY,2022-10-26,2.47,2.46,-0.52,True
AVY,2022-07-27,2.37,2.64,11.55,True
AVY,2022-04-26,2.17,2.4,10.62,True
AVY,2022-02-02,2.12,2.13,0.28,True
AVY,2021-10-27,2.03,2.14,5.43,True
AVY,2021-07-28,2.04,2.25,10.46,True
AVY,2021-04-28,2.02,2.4,18.93,True
AVY,2021-02-03,2.11,2.27,7.56,True
AVY,2020-10-21,1.5,1.91,27.24,True
AVY,2020-07-27,1.14,1.27,11.45,True
AWI,2026-07-28,2.26,,,False
AWI,2026-04-28,1.81,1.69,-6.41,True
AWI,2026-02-24,1.68,1.61,-4.0,True
AWI,2025-10-28,2.03,2.05,0.87,True
AWI,2025-07-29,1.78,2.09,17.25,True
AWI,2025-04-29,1.53,1.66,8.73,True
AWI,2025-02-25,1.38,1.5,8.31,True
AWI,2024-10-29,1.76,1.81,2.89,True
AWI,2024-07-30,1.55,1.62,4.55,True
AWI,2024-04-30,1.23,1.38,12.17,True
AWI,2024-02-20,1.04,1.22,17.71,True
AWI,2023-10-24,1.31,1.6,21.81,True
AWI,2023-07-25,1.31,1.38,5.45,True
AWI,2023-04-25,1.1,1.12,1.46,True
AWI,2023-02-21,1.12,1.08,-3.25,True
AWI,2022-10-25,1.47,1.36,-7.53,True
AWI,2022-07-26,1.37,1.29,-5.53,True
AWI,2022-04-26,1.13,1.02,-10.08,True
AWI,2022-02-22,1.05,1.09,3.78,True
AWI,2021-10-26,1.28,1.17,-8.86,True
AWI,2021-07-27,1.05,1.16,10.33,True
AWI,2021-04-27,0.9,0.84,-6.9,True
AWI,2021-02-23,0.67,0.77,14.46,True
AWI,2020-10-27,0.94,1.07,14.44,True
AWI,2020-07-28,0.91,0.75,-17.67,True
AWRE,2026-07-29,,,,False
AWRE,2023-05-02,-0.09,-0.07,22.22,True
AWRE,2023-03-09,-0.14,-0.08,42.86,True
AWRE,2022-10-27,-0.08,0.12,250.0,True
AWRE,2022-07-26,-0.06,-0.06,,True
AWRE,2022-04-26,-0.09,-0.06,33.33,True
AWRE,2022-03-01,-0.1,-0.06,40.0,True
AWRE,2021-10-26,-0.1,-0.07,30.0,True
AWRE,2011-07-26,,0.01,400.0,True
AWRE,2011-04-26,,0.04,1233.33,True
AWRE,2011-02-03,0.01,0.03,150.0,True
AWK,2026-07-29,1.58,,,False
AWK,2026-04-29,1.09,1.01,-7.4,True
AWK,2026-02-18,1.27,1.24,-2.29,True
AWK,2025-10-29,1.88,1.94,2.99,True
AWK,2025-07-30,1.53,1.48,-3.06,True
AWK,2025-04-30,1.07,1.05,-1.5,True
AWK,2025-02-19,1.12,1.22,9.2,True
AWK,2024-10-30,1.84,1.8,-2.07,True
AWK,2024-07-31,1.46,1.42,-2.41,True
AWK,2024-05-01,0.98,0.95,-2.86,True
AWK,2024-02-14,0.83,0.88,6.18,True
AWK,2023-11-01,1.66,1.66,0.15,True
AWK,2023-07-26,1.3,1.44,10.97,True
AWK,2023-04-26,0.92,0.91,-0.83,True
AWK,2023-02-15,0.79,0.81,2.7,True
AWK,2022-10-31,1.51,1.63,7.91,True
AWK,2022-07-27,1.15,1.2,4.06,True
AWK,2022-04-27,0.77,0.87,13.47,True
AWK,2022-02-16,0.85,0.85,-0.06,True
AWK,2021-11-02,1.52,1.53,0.36,True
AWK,2021-08-02,1.08,1.14,5.41,True
AWK,2021-05-03,0.77,0.73,-4.63,True
AWK,2021-02-24,0.79,0.78,-1.18,True
AWK,2020-11-04,1.38,1.46,5.58,True
AWK,2020-08-05,0.97,0.97,0.4,True
AWR,2026-05-06,0.77,,,False
AWR,2025-11-05,1.0,1.06,6.0,True
AWR,2025-08-06,0.91,0.87,-4.66,True
AWR,2025-05-07,0.67,0.7,3.96,True
AWR,2025-02-19,0.63,0.75,18.42,True
AWR,2024-11-06,0.98,0.95,-3.06,True
AWR,2024-08-06,0.87,0.85,-2.3,True
AWR,2024-05-07,0.6,0.62,2.76,True
AWR,2024-02-21,0.53,0.55,3.25,True
AWR,2023-11-06,0.83,0.85,2.82,True
AWR,2023-08-07,0.78,0.86,10.73,True
AWR,2023-05-10,0.68,0.57,-15.56,True
AWR,2023-03-01,0.81,0.56,-31.26,True
AWR,2022-11-07,0.7,0.82,17.14,True
AWR,2022-08-01,0.71,0.71,-0.47,True
AWR,2022-05-02,0.53,0.47,-11.32,True
AWR,2022-02-22,0.46,0.51,10.87,True
AWR,2021-11-01,0.76,0.76,0.05,True
AWR,2021-08-02,0.71,0.72,1.49,True
AWR,2021-05-03,0.45,0.52,14.82,True
AWR,2021-02-22,0.47,0.54,14.12,True
AWR,2020-11-02,0.75,0.72,-4.52,True
AWR,2020-08-03,0.69,0.69,0.38,True
AWR,2020-05-04,0.43,0.38,-11.44,True
AWR,2020-02-24,0.38,0.45,17.39,True
AX,2026-07-30,2.19,,,False
AX,2026-04-30,2.13,1.9,-10.8,True
AX,2026-01-29,2.07,2.25,8.52,True
AX,2025-10-30,1.88,2.07,10.3,True
AX,2025-07-30,1.81,1.94,6.99,True
AX,2025-04-29,1.74,1.81,4.32,True
AX,2025-01-28,1.74,1.82,4.7,True
AX,2024-10-30,1.78,1.96,10.2,True
AX,2024-07-30,1.8,1.83,1.48,True
AX,2024-04-30,1.71,1.94,13.56,True
AX,2024-01-30,1.38,1.6,15.66,True
AX,2023-10-26,1.36,1.41,4.06,True
AX,2023-07-27,1.27,1.5,18.42,True
AX,2023-04-27,1.21,1.35,12.03,True
AX,2023-01-26,1.23,1.38,12.65,True
AX,2022-10-27,1.12,1.18,5.2,True
AX,2022-08-04,0.99,1.12,13.42,True
AX,2022-04-28,0.99,1.05,6.33,True
AX,2022-01-27,0.98,1.04,6.26,True
AX,2021-10-28,0.9,1.03,14.81,True
AX,2021-07-29,0.86,0.92,6.67,True
AX,2021-04-29,0.86,0.92,7.33,True
AX,2021-01-28,0.83,0.94,12.67,True
AX,2020-10-29,0.69,0.91,32.52,True
AX,2020-07-29,0.54,0.78,43.56,True
AXGN,2026-08-04,0.12,,,False
AXGN,2026-04-28,0.07,0.07,-2.0,True
AXGN,2026-02-24,0.1,0.07,-27.94,True
AXGN,2025-10-29,0.07,0.12,76.47,True
AXGN,2025-08-05,0.06,0.12,100.0,True
AXGN,2025-05-08,0.02,-0.02,-225.0,True
AXGN,2025-02-25,0.04,0.07,94.44,True
AXGN,2024-11-07,0.02,0.07,366.67,True
AXGN,2024-08-08,-0.04,0.05,219.05,True
AXGN,2024-05-02,-0.07,-0.06,11.76,True
AXGN,2024-03-05,-0.08,-0.06,28.57,True
AXGN,2023-11-07,-0.06,0.01,115.63,True
AXGN,2023-08-07,-0.12,-0.03,75.41,True
AXGN,2023-05-09,-0.14,-0.1,29.58,True
AXGN,2023-03-14,-0.11,-0.03,73.33,True
AXGN,2022-11-08,-0.12,-0.01,91.84,True
AXGN,2022-08-03,-0.15,-0.06,59.32,True
AXGN,2022-05-04,-0.15,-0.2,-31.87,True
AXGN,2022-02-22,-0.13,-0.08,39.13,True
AXGN,2021-11-03,-0.14,-0.09,34.37,True
AXGN,2021-08-04,-0.13,-0.09,31.52,True
AXGN,2021-05-05,-0.15,-0.08,47.25,True
AXGN,2021-02-22,-0.11,-0.08,30.0,True
AXGN,2020-10-29,-0.14,0.04,128.28,True
AXGN,2020-08-05,-0.34,-0.15,55.66,True
AXIL,2026-04-08,0.15,0.02,-86.67,True
AXP,2026-07-24,4.4,,,False
AXP,2026-04-23,3.99,4.28,7.18,True
AXP,2026-01-30,3.55,3.53,-0.66,True
AXP,2025-10-17,3.98,4.14,4.02,True
AXP,2025-07-18,3.88,4.08,5.13,True
AXP,2025-04-17,3.47,3.64,4.96,True
AXP,2025-01-24,3.03,3.04,0.17,True
AXP,2024-10-18,3.29,3.49,6.13,True
AXP,2024-07-19,3.26,3.49,7.15,True
AXP,2024-04-19,2.96,3.33,12.66,True
AXP,2024-01-26,2.65,2.62,-1.01,True
AXP,2023-10-20,2.95,3.3,11.87,True
AXP,2023-07-21,2.82,2.89,2.64,True
AXP,2023-04-20,2.67,2.4,-10.02,True
AXP,2023-01-27,2.24,2.07,-7.45,True
AXP,2022-10-21,2.41,2.47,2.29,True
AXP,2022-07-22,2.4,2.57,7.08,True
AXP,2022-04-22,2.47,2.73,10.73,True
AXP,2022-01-25,1.84,2.18,18.71,True
AXP,2021-10-22,1.75,2.27,29.38,True
AXP,2021-07-23,1.62,2.8,72.52,True
AXP,2021-04-23,1.61,2.74,69.77,True
AXP,2021-01-26,1.3,1.76,35.17,True
AXP,2020-10-23,1.35,1.3,-3.84,True
AXP,2020-07-24,0.02,0.29,1112.88,True
AXR,2026-03-12,0.57,0.58,1.75,True
AXR,2025-12-12,0.44,0.22,-50.0,True
AXR,2025-09-09,0.38,0.87,128.95,True
AXR,2012-03-09,0.03,-0.05,-285.19,True
AXR,2011-12-09,0.17,0.18,7.78,True
AXR,2011-09-13,,-0.05,-1150.0,True
AXR,2011-07-21,-0.11,-0.15,-32.74,True
AXR,2011-03-07,0.02,0.02,33.33,True
AXSM,2026-08-03,-0.8,,,False
AXSM,2026-05-04,-0.86,-1.26,-46.03,True
AXSM,2026-02-23,-0.73,-0.56,23.63,True
AXSM,2025-11-03,-0.9,-0.94,-4.19,True
AXSM,2025-08-04,-1.09,-0.97,10.75,True
AXSM,2025-05-05,-1.35,-1.22,9.51,True
AXSM,2025-02-18,-1.04,-1.54,-47.76,True
AXSM,2024-11-12,-1.39,-1.34,3.49,True
AXSM,2024-08-05,-1.33,-1.67,-25.84,True
AXSM,2024-05-06,-1.22,-1.44,-17.65,True
AXSM,2024-02-20,-1.19,-2.08,-74.83,True
AXSM,2023-11-06,-1.19,-1.32,-10.92,True
AXSM,2023-08-07,-1.2,-1.54,-28.81,True
AXSM,2023-05-09,-0.72,-0.26,64.09,True
AXSM,2023-02-27,-1.14,-1.41,-24.05,True
AXSM,2022-11-07,-1.1,-1.07,2.81,True
AXSM,2022-08-09,-1.12,-1.06,5.02,True
AXSM,2022-05-02,-1.01,-1.03,-1.48,True
AXSM,2022-03-01,-0.97,-0.9,7.64,True
AXSM,2021-11-08,-0.93,-0.93,0.53,True
AXSM,2021-08-09,-0.88,-0.86,2.07,True
AXSM,2021-05-10,-0.81,-0.78,3.7,True
AXSM,2021-03-01,-0.7,-0.78,-11.19,True
AXSM,2020-11-05,-0.55,-0.58,-5.64,True
AXSM,2020-08-10,-0.61,-0.49,19.48,True
AXTA,2026-07-29,0.64,,,False
